humanID,time,event,location
14,199.731943812322,returnHome,1
523,200.905551731804,returnHome,2
441,200.048222088953,returnHome,1
33,201.980592588093,returnHome,1
796,202.146464964826,takeTrip,3
796,202.764514241353,returnHome,2
31,202.285587428208,takeTrip,5
31,202.819408723499,returnHome,1
628,203.257431131473,takeTrip,4
685,203.959278141567,takeTrip,6
133,204.576477936158,takeTrip,3
133,204.859883944659,returnHome,1
628,204.381139386596,returnHome,2
713,204.42479999268,takeTrip,3
713,204.84006781553,returnHome,2
440,204.986250315133,takeTrip,6
307,205.85715210205,takeTrip,3
438,205.989491508559,returnHome,1
938,205.064153440584,takeTrip,3
304,206.379761954264,takeTrip,6
211,207.457017826452,takeTrip,3
440,207.733728931915,returnHome,1
685,208.401624812911,returnHome,2
307,208.486235846291,returnHome,1
493,208.665955600569,takeTrip,5
532,209.996451971217,takeTrip,4
243,209.629452928649,takeTrip,6
707,209.572963845527,takeTrip,4
95,209.853212520709,takeTrip,3
464,209.482878971548,takeTrip,3
211,210.005508718525,returnHome,1
95,210.930979773802,returnHome,1
498,210.641694475987,takeTrip,6
532,211.543533381375,returnHome,2
938,211.479771735056,returnHome,2
498,211.468646762974,returnHome,1
623,212.039508966817,takeTrip,3
243,212.636481106835,returnHome,1
779,212.395141409628,takeTrip,6
310,212.380718623002,takeTrip,6
310,212.880098382862,returnHome,1
464,212.574518584224,returnHome,1
707,213.478621914468,returnHome,2
779,213.855607844049,returnHome,2
304,213.503277003605,returnHome,1
623,214.145416764504,returnHome,2
901,214.515352197745,takeTrip,3
493,214.455160084169,returnHome,1
827,215.216118583559,takeTrip,6
469,215.684648220124,takeTrip,3
208,216.910044978507,takeTrip,3
249,216.586756550635,takeTrip,3
284,216.137263867971,takeTrip,6
13,216.204888090544,takeTrip,3
566,217.86234029661,takeTrip,3
711,217.173844930701,takeTrip,6
469,217.555046009062,returnHome,1
260,218.930565976435,takeTrip,6
264,218.036128907703,takeTrip,3
711,218.727931331829,returnHome,2
827,218.077297659568,returnHome,2
98,218.537006576363,takeTrip,6
901,218.970866566028,returnHome,2
676,219.736159817862,takeTrip,3
260,219.793202503947,returnHome,1
264,219.460269125883,returnHome,1
284,219.484462086883,returnHome,1
95,219.314733468952,takeTrip,3
566,220.673468287899,returnHome,2
249,220.773350272935,returnHome,1
765,220.906863418899,takeTrip,5
765,220.98630798599,returnHome,2
13,220.925973284004,returnHome,1
95,220.026366559175,returnHome,1
98,220.161570434742,returnHome,1
895,220.53242666029,takeTrip,3
460,220.618320510624,takeTrip,4
460,220.700770770566,returnHome,1
123,222.911397296417,takeTrip,4
676,222.735194180581,returnHome,2
208,222.358005643705,returnHome,1
630,223.079354967954,takeTrip,3
66,223.599234875195,takeTrip,6
895,223.396587550855,returnHome,2
677,224.191843194222,takeTrip,4
540,225.24727403361,takeTrip,6
575,225.5362061459,takeTrip,3
581,225.144261481362,takeTrip,3
581,226.989446960977,returnHome,2
677,226.910122751399,returnHome,2
732,226.444019969873,takeTrip,6
12,226.406470945023,takeTrip,3
415,226.703566182791,takeTrip,3
575,227.359262539203,returnHome,2
185,227.36861352976,takeTrip,3
689,227.930005738556,takeTrip,6
732,227.077228879411,returnHome,2
950,227.16746950231,takeTrip,5
540,228.317872366448,returnHome,2
185,228.531006462682,returnHome,1
689,228.413213482393,returnHome,2
761,228.196508451431,takeTrip,6
761,228.750051268908,returnHome,2
810,228.658805305891,takeTrip,3
425,228.026713874655,takeTrip,3
123,229.796586972696,returnHome,1
770,229.520248179358,takeTrip,4
352,229.714393188822,takeTrip,6
394,229.532089703005,takeTrip,3
425,229.614390599074,returnHome,1
195,230.377347638819,takeTrip,6
271,230.736830901759,takeTrip,3
770,230.885675952804,returnHome,2
396,230.924136575698,takeTrip,3
874,230.904788142518,takeTrip,3
874,230.972646512464,returnHome,2
529,231.066660829634,takeTrip,6
529,231.545051722764,returnHome,2
195,231.638147064007,returnHome,1
701,231.209724835347,takeTrip,6
701,231.46036771661,returnHome,2
950,231.208778171557,returnHome,2
588,232.42086216338,takeTrip,3
630,232.255169380334,returnHome,2
651,232.83483850197,takeTrip,4
677,232.240242037153,takeTrip,6
352,232.470889865871,returnHome,1
394,232.598077691254,returnHome,1
396,232.237175820783,returnHome,1
66,232.609301056704,returnHome,1
81,232.562429624548,takeTrip,6
94,232.400998585901,takeTrip,4
415,232.792483814195,returnHome,1
498,232.4409231816,takeTrip,4
979,233.104921723929,takeTrip,3
588,233.076433498649,returnHome,2
591,233.91449295846,takeTrip,6
651,233.038287361013,returnHome,2
271,233.434411952551,returnHome,1
81,233.393055448713,returnHome,1
917,233.018397270364,takeTrip,3
568,234.106583668639,takeTrip,6
568,234.75450140635,returnHome,2
591,234.655057783939,returnHome,2
677,234.361121044574,returnHome,2
979,235.171918508809,returnHome,2
724,235.779929953824,takeTrip,3
94,235.31127856291,returnHome,1
592,236.244410140174,takeTrip,6
724,236.375688014283,returnHome,2
12,236.789140393371,returnHome,1
148,237.634680975555,takeTrip,6
251,237.774793353566,takeTrip,3
732,237.102156638972,takeTrip,6
366,237.600562549945,takeTrip,3
517,238.166317211496,takeTrip,3
191,238.712799524015,takeTrip,6
191,238.765659874695,returnHome,1
222,238.394259675541,takeTrip,8
251,238.150513666384,returnHome,1
592,239.717717880922,returnHome,2
14,239.781037156468,takeTrip,3
810,239.200718950603,returnHome,2
366,239.931894083453,returnHome,1
917,239.839049488522,returnHome,2
498,239.276195817433,returnHome,1
517,240.305246217346,returnHome,2
320,240.005724420651,takeTrip,4
320,240.605579326939,returnHome,1
14,240.150731988715,returnHome,1
381,240.046839232373,takeTrip,3
846,240.460192927544,takeTrip,4
583,241.368890728147,takeTrip,3
583,241.737179772739,returnHome,2
148,241.458226165935,returnHome,1
633,241.255920747612,takeTrip,3
708,241.747367361085,takeTrip,3
732,241.372481938094,returnHome,2
38,241.193479567345,takeTrip,6
530,242.263619208562,takeTrip,3
532,242.980333638806,takeTrip,4
186,242.41916396534,takeTrip,6
186,242.764859070979,returnHome,1
292,242.732734327711,takeTrip,3
633,243.32036609374,returnHome,2
727,243.171189945308,takeTrip,3
292,243.130399861001,returnHome,1
381,243.924033256708,returnHome,1
846,243.770356668418,returnHome,2
530,244.914780421841,returnHome,2
708,244.222840754645,returnHome,2
38,244.522219446872,returnHome,1
22,245.84730799371,takeTrip,6
887,245.292156955477,takeTrip,3
424,245.08156325562,takeTrip,3
424,245.630832688213,returnHome,1
719,246.848074712107,takeTrip,3
881,246.441392552611,takeTrip,3
680,247.484200538631,takeTrip,5
222,247.433801113258,returnHome,1
750,247.473234111412,takeTrip,4
750,247.585212032191,returnHome,2
81,247.989055397577,takeTrip,6
532,248.885387705418,returnHome,2
719,248.044946799833,returnHome,2
813,248.1511712849,takeTrip,3
813,248.882283740263,returnHome,2
887,248.653041891877,returnHome,2
494,248.640301401215,takeTrip,3
247,249.479761219202,takeTrip,3
271,249.164003785352,takeTrip,4
271,249.867043861306,returnHome,1
33,249.109344503016,takeTrip,3
33,249.357107893203,returnHome,1
57,249.866004337105,takeTrip,6
454,249.099534705759,takeTrip,3
494,249.648245680099,returnHome,1
551,250.091232104859,takeTrip,3
727,250.528232155106,returnHome,2
22,250.743682684736,returnHome,1
379,250.576121227868,takeTrip,6
81,250.111992594778,returnHome,1
881,250.131050491152,returnHome,2
551,251.547906923274,returnHome,2
160,251.482366887194,takeTrip,3
247,251.446839535227,returnHome,1
454,251.693715336153,returnHome,1
680,252.267207445378,returnHome,2
213,252.328841086888,takeTrip,6
213,252.826821229592,returnHome,1
467,252.808124730527,takeTrip,3
160,253.946057604773,returnHome,1
182,253.253586719535,takeTrip,3
182,253.890655654739,returnHome,1
379,253.008359191137,returnHome,1
57,253.672090978716,returnHome,1
400,253.170167691586,takeTrip,6
400,253.751974218105,returnHome,1
506,254.561249970361,takeTrip,6
202,254.126349597593,takeTrip,3
855,254.640050503481,takeTrip,3
488,254.619035843592,takeTrip,3
538,255.210498253038,takeTrip,3
202,255.395635708124,returnHome,1
855,255.206761535313,returnHome,2
506,256.457887710906,returnHome,2
467,256.281345377714,returnHome,1
690,257.296793710615,takeTrip,4
711,257.765832313854,takeTrip,6
488,257.944398821969,returnHome,1
711,258.476255830895,returnHome,2
808,258.986004039357,takeTrip,3
62,258.67764601332,takeTrip,6
507,259.39644208783,takeTrip,3
690,259.422303511777,returnHome,2
808,259.21817592037,returnHome,2
314,260.987097126256,takeTrip,6
62,260.690105922863,returnHome,1
507,261.708156833762,returnHome,2
82,261.236257578503,takeTrip,6
385,262.184944716057,takeTrip,3
878,262.760265940956,takeTrip,3
448,262.96966852371,takeTrip,3
548,263.624772487431,takeTrip,6
748,263.71286600841,takeTrip,3
314,263.958668194052,returnHome,1
878,263.798631214226,returnHome,2
82,263.608841613066,returnHome,1
517,264.53030323414,takeTrip,3
563,264.370377803539,takeTrip,6
265,264.445369781632,takeTrip,6
385,264.93956283431,returnHome,1
511,265.234442312322,takeTrip,3
563,265.505154421523,returnHome,2
265,265.137041123442,returnHome,1
448,265.728716612409,returnHome,1
517,266.959272658232,returnHome,2
748,266.028696906428,returnHome,2
511,267.963244971745,returnHome,2
548,267.198162457071,returnHome,2
154,267.537925684435,takeTrip,6
455,267.611497310671,takeTrip,6
599,268.375728488729,takeTrip,6
658,268.387069441814,takeTrip,6
256,268.704239949865,takeTrip,6
45,268.602803326022,takeTrip,3
72,268.645291201144,takeTrip,3
87,268.332993219749,takeTrip,3
535,269.533902359625,takeTrip,6
538,269.506688361386,returnHome,2
126,269.695745014187,takeTrip,8
154,269.217892708799,returnHome,1
658,269.122609264653,returnHome,2
219,269.34023011698,takeTrip,5
219,269.545613325415,returnHome,1
710,269.718492281834,takeTrip,3
368,269.480350150741,takeTrip,3
43,269.447865794532,takeTrip,3
45,269.417039808138,returnHome,1
455,269.352142859931,returnHome,1
6,270.779445312858,takeTrip,6
535,270.134689949752,returnHome,2
200,270.602447102974,takeTrip,5
784,270.565801902276,takeTrip,3
10,270.622449302577,takeTrip,6
835,270.108580827211,takeTrip,3
853,270.46193134694,takeTrip,6
72,270.424237605489,returnHome,1
784,271.062135079395,returnHome,2
87,271.132883989829,returnHome,1
482,271.394629036176,takeTrip,4
599,272.202028223948,returnHome,2
49,272.01668769102,takeTrip,3
482,272.961210876803,returnHome,1
256,273.479012973636,returnHome,1
745,273.341133080476,takeTrip,6
10,273.381446580739,returnHome,1
49,273.119650290216,returnHome,1
126,274.697711848004,returnHome,1
678,274.964667824666,takeTrip,4
853,274.859234262961,returnHome,2
201,275.183061522263,takeTrip,6
201,275.403097358829,returnHome,1
218,275.992994577459,takeTrip,6
220,275.103905772012,takeTrip,6
303,275.731318819509,takeTrip,6
372,275.25447013262,takeTrip,3
835,275.488799029207,returnHome,2
218,276.801978097133,returnHome,1
710,276.029807413761,returnHome,2
136,277.097508882156,takeTrip,6
678,277.820713733766,returnHome,2
200,277.825800110881,returnHome,1
745,277.263017351666,returnHome,2
372,277.113895145574,returnHome,1
65,277.360271258673,takeTrip,5
678,278.308291544988,takeTrip,3
678,278.372125908792,returnHome,2
366,278.436989059367,takeTrip,3
368,278.919620750914,returnHome,1
179,279.108409565529,takeTrip,3
179,279.790205974344,returnHome,1
303,279.318950582037,returnHome,1
366,279.657878725951,returnHome,1
43,279.64390772077,returnHome,1
810,280.106314949938,takeTrip,6
810,280.885962546119,returnHome,2
492,280.350452689928,takeTrip,6
620,281.920498454065,takeTrip,6
220,281.950394446737,returnHome,1
328,281.842694962386,takeTrip,6
14,281.166862182028,takeTrip,5
14,281.708023370884,returnHome,1
492,281.38152520732,returnHome,1
6,282.655951427879,returnHome,1
167,282.767048935149,takeTrip,4
291,282.179682732697,takeTrip,3
317,282.40284394673,takeTrip,3
92,282.665943151479,takeTrip,3
895,282.802216029131,takeTrip,6
954,282.471260283223,takeTrip,3
136,283.055289213277,returnHome,1
167,283.311582392756,returnHome,1
620,283.48975160863,returnHome,2
855,283.392680812143,takeTrip,3
895,283.238348368613,returnHome,2
954,283.467635999049,returnHome,2
128,284.793983070053,takeTrip,6
610,284.563269846284,takeTrip,6
632,284.189140446062,takeTrip,3
632,284.416859930204,returnHome,2
328,284.68886305609,returnHome,1
65,284.904578015224,returnHome,1
69,284.278111921058,takeTrip,4
69,284.517105293024,returnHome,1
92,284.419881428266,returnHome,1
610,285.503505362125,returnHome,2
317,285.309784299707,returnHome,1
812,285.368529188346,takeTrip,3
118,286.195284168065,takeTrip,3
226,286.639518936736,takeTrip,6
794,286.77974678639,takeTrip,4
855,286.452632287838,returnHome,2
667,287.786116359137,takeTrip,3
794,287.564318532755,returnHome,2
841,287.655903310605,takeTrip,3
995,288.080928316122,takeTrip,4
703,288.577245463525,takeTrip,8
828,288.779847475467,takeTrip,3
841,288.301664650996,returnHome,2
517,289.714165509018,takeTrip,5
599,289.014877777323,takeTrip,4
599,289.519773930088,returnHome,2
881,289.514653003172,takeTrip,3
118,290.192197235004,returnHome,1
184,290.79554264877,takeTrip,6
226,290.255782394184,returnHome,1
812,290.056226442215,returnHome,2
828,290.249570803484,returnHome,2
881,290.361900659607,returnHome,2
947,290.153573768273,takeTrip,3
517,291.841323568631,returnHome,2
128,292.350367691001,returnHome,1
836,292.574348623377,takeTrip,6
100,293.92003475813,takeTrip,3
610,293.199493020354,takeTrip,3
610,293.848083063075,returnHome,2
782,293.966757872123,takeTrip,3
562,294.04225592937,takeTrip,3
173,294.062811260277,takeTrip,3
291,295.46226006405,returnHome,1
782,295.39593557639,returnHome,2
562,296.845746956236,returnHome,2
173,296.884276032185,returnHome,1
75,296.570080695788,takeTrip,6
924,296.58818202401,takeTrip,4
947,296.567683063129,returnHome,2
955,296.305223291441,takeTrip,3
995,297.069645060738,returnHome,2
588,297.532699256697,takeTrip,3
93,297.706665861635,takeTrip,4
184,298.855406400146,returnHome,1
295,298.124082011676,takeTrip,3
836,298.257408758818,returnHome,2
454,298.726524393297,takeTrip,6
955,298.678705438547,returnHome,2
100,299.492363315574,returnHome,1
764,299.153450699727,takeTrip,3
485,299.191915829729,takeTrip,6
650,300.84139206615,takeTrip,3
650,300.869435721275,returnHome,2
703,300.130375850543,returnHome,2
295,300.225793937619,returnHome,1
14,300.13756379599,takeTrip,3
75,300.985123926636,returnHome,1
588,301.272309270123,returnHome,2
282,301.918953751522,takeTrip,3
924,301.373493907341,returnHome,2
485,301.031489006307,returnHome,1
493,301.161319796424,takeTrip,6
493,301.852677677255,returnHome,1
533,302.343272848643,takeTrip,3
226,302.513183827909,takeTrip,6
282,302.212400514475,returnHome,1
141,303.783778553663,takeTrip,6
667,303.407556806379,returnHome,2
14,303.216725811197,returnHome,1
368,303.66876878552,takeTrip,5
822,303.369378245984,takeTrip,3
955,303.847419550738,takeTrip,3
141,304.783250397196,returnHome,1
679,304.155379220746,takeTrip,4
226,304.977998069758,returnHome,1
834,304.197176503299,takeTrip,6
834,304.59227043435,returnHome,2
454,304.070660273515,returnHome,1
472,304.759499580214,takeTrip,6
934,304.555758745277,takeTrip,6
980,305.490752387323,takeTrip,3
988,305.502332991789,takeTrip,3
117,305.55489047063,takeTrip,3
623,305.918924324782,takeTrip,4
679,305.00836817082,returnHome,2
764,305.095197819125,returnHome,2
304,305.800695506412,takeTrip,6
368,305.137518453504,returnHome,1
822,305.116080853286,returnHome,2
911,305.51736459777,takeTrip,3
472,305.728430457028,returnHome,1
980,306.089554889125,returnHome,2
117,306.857850607536,returnHome,1
304,306.427260958611,returnHome,1
921,306.149925374357,takeTrip,3
623,307.86408024664,returnHome,2
911,307.484762084095,returnHome,2
921,307.606533599948,returnHome,2
934,307.769023391159,returnHome,2
24,308.749697450631,takeTrip,3
388,308.50832829092,takeTrip,4
56,308.520667324865,takeTrip,6
56,308.72707522066,returnHome,1
78,309.927109451697,takeTrip,3
93,309.259726926952,returnHome,1
549,310.494547056936,takeTrip,3
549,310.608929990483,returnHome,2
851,310.812446397123,takeTrip,3
78,310.696595479485,returnHome,1
533,311.169336655753,returnHome,2
100,311.044333620058,takeTrip,6
388,311.090455241639,returnHome,1
988,312.346684381787,returnHome,2
575,312.219748326326,takeTrip,4
100,312.798490238437,returnHome,1
128,312.795837977008,takeTrip,3
128,312.846716526376,returnHome,1
851,312.111798524976,returnHome,2
880,312.641827245662,takeTrip,6
600,313.120819873578,takeTrip,3
714,313.85931402882,takeTrip,3
761,313.460358927731,takeTrip,3
975,314.596595236957,takeTrip,8
324,314.433518447436,takeTrip,6
24,314.485664220357,returnHome,1
880,314.534988453565,returnHome,2
445,314.056756460315,takeTrip,3
955,314.699446133735,returnHome,2
600,315.768974480214,returnHome,2
324,315.387976842455,returnHome,1
975,316.542712828535,returnHome,2
761,316.108133036757,returnHome,2
838,316.626764847614,takeTrip,3
575,317.043295949161,returnHome,2
146,317.388449176524,takeTrip,6
714,317.504027702434,returnHome,2
140,318.526843251979,takeTrip,3
140,318.59483584642,returnHome,1
146,318.266944773339,returnHome,1
809,318.037237236653,takeTrip,4
394,318.90304568126,takeTrip,3
445,318.305050226815,returnHome,1
345,319.427863656085,takeTrip,3
101,320.927858628532,takeTrip,6
780,320.413386041588,takeTrip,6
326,320.967030911124,takeTrip,6
838,320.719208060355,returnHome,2
101,321.163131922683,returnHome,1
108,321.575117784913,takeTrip,6
193,321.383935232351,takeTrip,6
394,321.426250886789,returnHome,1
758,322.493480920059,takeTrip,3
345,322.874226098296,returnHome,1
108,323.205570282309,returnHome,1
261,323.141234559872,takeTrip,3
261,323.468399563222,returnHome,1
780,323.141044705338,returnHome,2
530,324.633358026779,takeTrip,3
577,324.186285631625,takeTrip,4
30,324.886005244301,takeTrip,6
30,324.887776548365,returnHome,1
530,325.390130978933,returnHome,2
588,325.111512118379,takeTrip,6
247,325.355491828953,takeTrip,6
247,325.721976131049,returnHome,1
702,325.69118529057,takeTrip,3
702,325.843375396094,returnHome,2
287,325.587829280456,takeTrip,3
797,325.506248608662,takeTrip,3
323,325.237603198286,takeTrip,3
809,325.202893171459,returnHome,2
555,326.445946813783,takeTrip,6
187,326.988945950672,takeTrip,4
287,326.664613722169,returnHome,1
326,326.721539878093,returnHome,1
938,326.028058738933,takeTrip,3
588,327.269696745324,returnHome,2
797,327.347611899918,returnHome,2
323,327.08088027082,returnHome,1
91,327.824362139976,takeTrip,3
555,328.697969822309,returnHome,2
300,328.167092476133,takeTrip,6
528,329.883420886943,takeTrip,6
187,329.084338321142,returnHome,1
874,329.134952853779,takeTrip,6
938,329.413603871489,returnHome,2
963,329.912812411481,takeTrip,6
577,330.460131186507,returnHome,2
251,330.711373226588,takeTrip,4
874,330.353248508527,returnHome,2
884,330.073122974559,takeTrip,3
91,330.614435589573,returnHome,1
963,330.065267340442,returnHome,2
634,331.776624875632,takeTrip,4
251,331.459773872849,returnHome,1
160,332.017390575074,takeTrip,3
641,332.553855630102,takeTrip,4
223,332.266930797361,takeTrip,6
35,332.244163856603,takeTrip,6
884,332.465983629174,returnHome,2
160,333.987632041146,returnHome,1
634,333.546645339504,returnHome,2
234,333.576619601656,takeTrip,6
758,333.330890346921,returnHome,2
490,333.490287511883,takeTrip,3
193,334.917506620167,returnHome,1
196,334.152705416835,takeTrip,6
196,334.647572492745,returnHome,1
234,334.501062065756,returnHome,1
300,334.07455046459,returnHome,1
899,334.357354338369,takeTrip,6
528,335.91533646382,returnHome,2
28,335.036770450726,takeTrip,6
881,335.1574149099,takeTrip,3
520,336.721261101846,takeTrip,6
532,336.101883028923,takeTrip,3
532,336.239362275517,returnHome,2
533,336.967495072192,takeTrip,3
641,336.381999501365,returnHome,2
667,336.575152936442,takeTrip,5
223,336.965377361485,returnHome,1
296,336.296423298656,takeTrip,6
374,336.155713633944,takeTrip,6
28,336.336142632953,returnHome,1
35,336.927603226596,returnHome,1
533,337.308745821031,returnHome,2
200,337.990251439223,takeTrip,6
706,337.165541174605,takeTrip,6
296,337.756187287043,returnHome,1
899,337.228634899574,returnHome,2
490,337.418972577115,returnHome,1
647,338.137419924715,takeTrip,3
647,338.913082241656,returnHome,2
200,338.400017359673,returnHome,1
48,338.84223527774,takeTrip,5
847,338.207818395671,takeTrip,6
138,339.999499712388,takeTrip,6
714,339.662953320654,takeTrip,8
272,339.653252694392,takeTrip,3
322,339.23782265469,takeTrip,5
374,339.183723801952,returnHome,1
48,339.358797279675,returnHome,1
457,339.480385602568,takeTrip,3
968,339.524228448316,takeTrip,3
968,339.589977669914,returnHome,2
570,340.638739656127,takeTrip,6
154,340.411437399978,takeTrip,6
667,340.368632432929,returnHome,2
714,340.12237786022,returnHome,2
827,340.100821728481,takeTrip,3
413,340.696202925047,takeTrip,5
457,340.151036033523,returnHome,1
582,341.968746734262,takeTrip,3
812,341.673015461125,takeTrip,3
881,341.737645318752,returnHome,2
506,342.65618572872,takeTrip,6
570,342.857785192041,returnHome,2
582,342.674601614247,returnHome,2
154,342.362855966961,returnHome,1
706,342.737849345894,returnHome,2
787,342.338042435872,takeTrip,3
390,342.791241199495,takeTrip,3
988,343.496874017921,takeTrip,3
2,343.662635589607,takeTrip,4
138,343.432335081633,returnHome,1
603,343.879327844453,takeTrip,3
316,343.10753408536,takeTrip,6
322,343.659309563008,returnHome,1
342,343.22781332169,takeTrip,3
342,343.800881271978,returnHome,1
390,343.853642242281,returnHome,1
413,343.0582056199,returnHome,1
988,344.388162188321,returnHome,2
520,344.174378566655,returnHome,2
603,344.842616197277,returnHome,2
482,344.201698752595,takeTrip,6
789,345.614576818347,takeTrip,6
304,345.408174354475,takeTrip,3
812,345.065467991562,returnHome,2
2,346.17298191087,returnHome,1
270,346.723664760259,takeTrip,3
288,346.973161735895,takeTrip,3
787,346.036842711779,returnHome,2
390,346.833095605864,takeTrip,6
390,346.926752246829,returnHome,1
449,346.374901070326,takeTrip,6
554,347.501954648222,takeTrip,6
288,347.858807365733,returnHome,1
789,347.979407824375,returnHome,2
304,347.410643676653,returnHome,1
342,347.052943303253,takeTrip,6
449,347.893133735351,returnHome,1
482,347.751573452143,returnHome,1
557,348.876560914497,takeTrip,3
183,348.929156161639,takeTrip,3
745,348.489694989522,takeTrip,3
745,348.870092939356,returnHome,2
14,348.515493858245,takeTrip,5
557,349.624690742864,returnHome,2
183,349.452327752976,returnHome,1
316,349.457869027624,returnHome,1
14,349.279698969901,returnHome,1
813,349.492444235566,takeTrip,6
847,349.111430965878,returnHome,2
453,349.32490095561,takeTrip,3
554,350.942777934867,returnHome,2
123,350.553632400685,takeTrip,6
453,350.712292486519,returnHome,1
6,351.314503989094,takeTrip,4
123,351.408984341879,returnHome,1
625,351.178845599873,takeTrip,3
201,351.872461711133,takeTrip,6
272,351.988701929276,returnHome,1
813,351.928497219998,returnHome,2
6,352.784035273739,returnHome,1
625,352.215640258157,returnHome,2
270,352.516043694107,returnHome,1
8,353.44301211567,takeTrip,6
525,353.417255260656,takeTrip,3
8,354.238600231746,returnHome,1
654,354.35842119052,takeTrip,4
654,354.755099241035,returnHome,2
201,354.034420930614,returnHome,1
322,354.562170376994,takeTrip,6
369,354.053693380021,takeTrip,6
94,354.938370921156,takeTrip,3
190,355.032134846806,takeTrip,6
322,355.319426031776,returnHome,1
506,356.244905479649,returnHome,2
813,356.596117639676,takeTrip,3
94,356.238782505187,returnHome,1
127,357.707615078305,takeTrip,6
778,357.864539774724,takeTrip,4
342,357.949005409073,returnHome,1
813,357.436745625035,returnHome,2
369,357.386601321403,returnHome,1
525,358.04751301406,returnHome,2
202,358.677163908249,takeTrip,3
741,358.807824901514,takeTrip,3
827,358.367699333984,returnHome,2
956,358.117890747527,takeTrip,4
212,359.172603107558,takeTrip,4
258,359.448757640702,takeTrip,3
258,359.992340485716,returnHome,1
329,359.435134903908,takeTrip,3
60,359.896268404305,takeTrip,3
871,359.778277665985,takeTrip,3
956,359.087945027075,returnHome,2
579,360.235400189668,takeTrip,6
579,360.623490308434,returnHome,2
244,360.359766698422,takeTrip,5
871,360.592844706779,returnHome,2
127,361.30940863279,returnHome,1
202,361.424627637355,returnHome,1
212,361.511944212394,returnHome,1
741,361.767266425387,returnHome,2
329,361.500917132859,returnHome,1
60,361.200028782461,returnHome,1
880,361.460595456841,takeTrip,3
696,362.534523824982,takeTrip,3
47,362.257080155254,takeTrip,5
47,362.813534125183,returnHome,1
114,363.330376783503,takeTrip,6
114,363.667064185735,returnHome,1
947,363.623443541201,takeTrip,3
687,364.332386887505,takeTrip,6
696,364.968193328634,returnHome,2
863,364.58994606982,takeTrip,3
71,364.947287729845,takeTrip,6
880,364.415611084755,returnHome,2
190,365.676178248922,returnHome,1
244,365.472956542584,returnHome,1
721,365.752892694514,takeTrip,4
778,365.106518089982,returnHome,2
344,365.782408257385,takeTrip,6
446,365.024609575275,takeTrip,6
133,366.806241458519,takeTrip,6
134,366.477337191648,takeTrip,6
721,366.872254745647,returnHome,2
771,366.836690459038,takeTrip,3
344,366.778832257164,returnHome,1
134,367.168744320351,returnHome,1
687,367.903019191444,returnHome,2
319,367.257730849947,takeTrip,3
863,367.170161960586,returnHome,2
443,367.387734853154,takeTrip,3
947,367.46498122714,returnHome,2
841,368.409585990691,takeTrip,6
133,369.212695559598,returnHome,1
633,369.594652024964,takeTrip,3
359,369.626357324627,takeTrip,5
841,369.185025185561,returnHome,2
71,369.79786500393,returnHome,1
446,369.819370442977,returnHome,1
986,370.114551625701,takeTrip,4
893,370.830020323501,takeTrip,3
443,370.819321841298,returnHome,1
633,371.257557459111,returnHome,2
689,371.875578198396,takeTrip,3
701,371.3316836615,takeTrip,6
436,371.564001515584,takeTrip,6
961,371.901656282225,takeTrip,3
574,372.47537283424,takeTrip,4
117,372.407129147451,takeTrip,5
771,372.190721148011,returnHome,2
319,372.121781882507,returnHome,1
420,372.667754521656,takeTrip,3
436,372.468518042082,returnHome,1
956,372.667910104892,takeTrip,3
117,373.530271516542,returnHome,1
154,373.812623412229,takeTrip,4
187,373.3167277364,takeTrip,5
187,373.415603143064,returnHome,1
635,373.096580637537,takeTrip,6
420,373.716997203014,returnHome,1
956,373.89844878511,returnHome,2
961,373.298698878396,returnHome,2
986,374.438799499769,returnHome,2
574,374.237896745822,returnHome,2
576,374.298136307371,takeTrip,4
576,374.678109934532,returnHome,2
595,374.869802858636,takeTrip,3
661,374.315856331337,takeTrip,6
661,374.377876703936,returnHome,2
671,374.292605317498,takeTrip,3
325,374.80714510115,takeTrip,6
359,374.62150245714,returnHome,1
325,375.879956170117,returnHome,1
336,375.616613393254,takeTrip,3
45,375.969863355488,takeTrip,3
994,376.523335702582,takeTrip,4
689,376.473463781749,returnHome,2
260,376.168125303985,takeTrip,3
742,376.446830611918,takeTrip,3
45,376.947891884346,returnHome,1
436,376.921891326672,takeTrip,6
595,377.919575594195,returnHome,2
635,377.146915118933,returnHome,2
671,377.16206928798,returnHome,2
251,377.281406352035,takeTrip,4
260,377.897904844546,returnHome,1
154,378.121241890841,returnHome,1
714,378.435030356801,takeTrip,3
714,378.725706294464,returnHome,2
742,378.818305533131,returnHome,2
889,378.123420400518,takeTrip,3
436,378.011872587381,returnHome,1
209,379.658285977282,takeTrip,3
972,380.902916057196,takeTrip,3
982,380.388356935977,takeTrip,6
994,380.123508515191,returnHome,2
202,380.496382732529,takeTrip,3
202,380.989615595553,returnHome,1
209,380.493030142002,returnHome,1
251,380.132237434931,returnHome,1
257,380.740157147817,takeTrip,5
276,380.156492080445,takeTrip,3
276,380.611547911446,returnHome,1
873,380.961195469486,takeTrip,6
893,380.494402601916,returnHome,2
635,381.754246543962,takeTrip,3
696,381.874880429983,takeTrip,3
792,381.711416090134,takeTrip,3
378,381.065491430971,takeTrip,4
378,381.829127886376,returnHome,1
471,381.209288388416,takeTrip,6
972,382.62349826812,returnHome,2
792,382.042550136096,returnHome,2
868,382.638812530854,takeTrip,6
