time,patchID,bWeightHuman,bWeightZoo,bWeightZootox,kappa
200,5,0,0,0,0
200,6,1,0,0,0
200,7,0,0,0,0
200,8,1,0,0,0
200,9,0,0,0,0
201,1,497,0,0,0.000302420586594093
201,2,496,0,0,0.0012121261590904
201,3,1,0,0,0
201,4,0,0,0,0
201,5,0,0,0,0
201,6,1,0,0,0
201,7,0,0,0,0
201,8,0,0,0,0
201,9,0,0,0,0
202,1,498,0,0,0.000301812089531313
202,2,496,0,0,0.000909701867256231
202,3,1,0,0,0
202,4,0,0,0,0
202,5,0,0,0,0
202,6,0,0,0,0
202,7,0,0,0,0
202,8,0,0,0,0
202,9,0,0,0,0
203,1,498,0,0,0.000301810867649661
203,2,496,0,0,0.000909092140861404
203,3,1,0,0,0
203,4,0,0,0,0
203,5,0,0,0,0
203,6,0,0,0,0
203,7,0,0,0,0
203,8,0,0,0,0
203,9,0,0,0,0
204,1,498,0,0,0.000301810865196084
204,2,494,0,0,0.000912771441580691
204,3,1,0,0,0
204,4,1,0,0,0
204,5,0,0,0,0
204,6,1,0,0,0
204,7,0,0,0,0
204,8,0,0,0,0
204,9,0,0,0,0
205,1,497,0,0,0.000302418130513473
205,2,495,0,0,0.00121396519483148
205,3,1,0,0,0
205,4,0,0,0,0
205,5,0,0,0,0
205,6,2,0,0,0
205,7,0,0,0,0
205,8,0,0,0,0
205,9,0,0,0,0
206,1,497,0,0,0.000302419352375279
206,2,494,0,0,0.00121703231820816
206,3,2,0,0,0
206,4,0,0,0,0
206,5,0,0,0,0
206,6,2,0,0,0
206,7,0,0,0,0
206,8,0,0,0,0
206,9,0,0,0,0
207,1,496,0,0,0.00030302907127495
207,2,494,0,0,0.00121703852695994
207,3,2,0,0,0
207,4,0,0,0,0
207,5,0,0,0,0
207,6,3,0,0,0
207,7,0,0,0,0
207,8,0,0,0,0
207,9,0,0,0,0
208,1,496,0,0,0.000303030300546925
208,2,494,0,0,0.00121703853952826
208,3,3,0,0,0
208,4,0,0,0,0
208,5,0,0,0,0
208,6,2,0,0,0
208,7,0,0,0,0
208,8,0,0,0,0
208,9,0,0,0,0
209,1,496,0,0,0.000303030303025296
209,2,495,0,0,0.00121457987583743
209,3,2,0,0,0
209,4,0,0,0,0
209,5,1,0,0,0
209,6,1,0,0,0
209,7,0,0,0,0
209,8,0,0,0,0
209,9,0,0,0,0
210,1,493,0,0,0.000304874300817496
210,2,493,0,0,0.00121950219041752
210,3,4,0,0,0
210,4,2,0,0,0
210,5,1,0,0,0
210,6,2,0,0,0
210,7,0,0,0,0
210,8,0,0,0,0
210,9,0,0,0,0
211,1,494,0,0,0.000304260879151452
211,2,493,0,0,0.000915252539939995
211,3,2,0,0,0
211,4,2,0,0,0
211,5,1,0,0,0
211,6,3,0,0,0
211,7,0,0,0,0
211,8,0,0,0,0
211,9,0,0,0,0
212,1,495,0,0,0.000303644971473033
212,2,495,0,0,0.000910939904121091
212,3,1,0,0,0
212,4,1,0,0,0
212,5,1,0,0,0
212,6,2,0,0,0
212,7,0,0,0,0
212,8,0,0,0,0
212,9,0,0,0,0
213,1,497,0,0,0.000302421820868155
213,2,493,0,0,0.000914626652949536
213,3,1,0,0,0
213,4,1,0,0,0
213,5,1,0,0,0
213,6,2,0,0,0
213,7,0,0,0,0
213,8,0,0,0,0
213,9,0,0,0,0
214,1,498,0,0,0.000301812092009775
214,2,495,0,0,0.000910938639702928
214,3,1,0,0,0
214,4,0,0,0,0
214,5,1,0,0,0
214,6,0,0,0,0
214,7,0,0,0,0
214,8,0,0,0,0
214,9,0,0,0,0
215,1,499,0,0,0.000301206036256533
215,2,495,0,0,0.000910931189171117
215,3,1,0,0,0
215,4,0,0,0,0
215,5,0,0,0,0
215,6,0,0,0,0
215,7,0,0,0,0
215,8,0,0,0,0
215,9,0,0,0,0
216,1,498,0,0,0.000301809650675214
216,2,494,0,0,0.000912775164350549
216,3,2,0,0,0
216,4,0,0,0,0
216,5,0,0,0,0
216,6,1,0,0,0
216,7,0,0,0,0
216,8,0,0,0,0
216,9,0,0,0,0
217,1,494,0,0,0.000304254675406225
217,2,494,0,0,0.000912778897093827
217,3,5,0,0,0
217,4,0,0,0,0
217,5,0,0,0,0
217,6,2,0,0,0
217,7,0,0,0,0
217,8,0,0,0,0
217,9,0,0,0,0
218,1,495,0,0,0.000303644958940215
218,2,492,0,0,0.000916489388002223
218,3,5,0,0,0
218,4,0,0,0,0
218,5,0,0,0,0
218,6,3,0,0,0
218,7,0,0,0,0
218,8,0,0,0,0
218,9,0,0,0,0
219,1,492,0,0,0.000305495213331179
219,2,495,0,0,0.000910942402804045
219,3,5,0,0,0
219,4,0,0,0,0
219,5,0,0,0,0
219,6,3,0,0,0
219,7,0,0,0,0
219,8,0,0,0,0
219,9,0,0,0,0
220,1,494,0,0,0.000304262136059375
220,2,494,0,0,0.000912775187050211
220,3,6,0,0,0
220,4,0,0,0,0
220,5,0,0,0,0
220,6,1,0,0,0
220,7,0,0,0,0
220,8,0,0,0,0
220,9,0,0,0,0
221,1,498,0,0,0.000301815787421806
221,2,494,0,0,0.000912778897139778
221,3,3,0,0,0
221,4,0,0,0,0
221,5,0,0,0,0
221,6,0,0,0,0
221,7,0,0,0,0
221,8,0,0,0,0
221,9,0,0,0,0
222,1,498,0,0,0.000301810875075144
222,2,494,0,0,0.00091277890465008
222,3,3,0,0,0
222,4,0,0,0,0
222,5,0,0,0,0
222,6,0,0,0,0
222,7,0,0,0,0
222,8,0,0,0,0
222,9,0,0,0,0
223,1,498,0,0,0.000301810865210994
223,2,495,0,0,0.000910934906878081
223,3,1,0,0,0
223,4,1,0,0,0
223,5,0,0,0,0
223,6,0,0,0,0
223,7,0,0,0,0
223,8,0,0,0,0
223,9,0,0,0,0
224,1,497,0,0,0.000302418130513503
224,2,495,0,0,0.000910931181630057
224,3,1,0,0,0
224,4,1,0,0,0
224,5,0,0,0,0
224,6,1,0,0,0
224,7,0,0,0,0
224,8,0,0,0,0
224,9,0,0,0,0
225,1,497,0,0,0.000302419352375279
225,2,494,0,0,0.000912775164335284
225,3,1,0,0,0
225,4,2,0,0,0
225,5,0,0,0,0
225,6,1,0,0,0
225,7,0,0,0,0
225,8,0,0,0,0
225,9,0,0,0,0
226,1,497,0,0,0.000302419354833753
226,2,491,0,0,0.000918355957564838
226,3,3,0,0,0
226,4,2,0,0,0
226,5,0,0,0,0
226,6,2,0,0,0
226,7,0,0,0,0
226,8,0,0,0,0
226,9,0,0,0,0
227,1,495,0,0,0.000303641251221886
227,2,492,0,0,0.000916500723490985
227,3,4,0,0,0
227,4,1,0,0,0
227,5,0,0,0,0
227,6,3,0,0,0
227,7,0,0,0,0
227,8,0,0,0,0
227,9,0,0,0,0
228,1,494,0,0,0.000304258383099639
228,2,492,0,0,0.000916496952690022
228,3,4,0,0,0
228,4,1,0,0,0
228,5,1,0,0,0
228,6,3,0,0,0
228,7,0,0,0,0
228,8,0,0,0,0
228,9,0,0,0,0
229,1,494,0,0,0.000304259632354453
229,2,493,0,0,0.000914637924853327
229,3,5,0,0,0
229,4,1,0,0,0
229,5,1,0,0,0
229,6,1,0,0,0
229,7,0,0,0,0
229,8,0,0,0,0
229,9,0,0,0,0
230,1,494,0,0,0.000304259634883309
230,2,492,0,0,0.000916493166513929
230,3,5,0,0,0
230,4,1,0,0,0
230,5,1,0,0,0
230,6,2,0,0,0
230,7,0,0,0,0
230,8,0,0,0,0
230,9,0,0,0,0
231,1,491,0,0,0.000306118655060862
231,2,493,0,0,0.000914637917173456
231,3,7,0,0,0
231,4,0,0,0,0
231,5,1,0,0,0
231,6,3,0,0,0
231,7,0,0,0,0
231,8,0,0,0,0
231,9,0,0,0,0
232,1,492,0,0,0.000305500241168823
232,2,494,0,0,0.000912782667848529
232,3,7,0,0,0
232,4,0,0,0,0
232,5,0,0,0,0
232,6,2,0,0,0
232,7,0,0,0,0
232,8,0,0,0,0
232,9,0,0,0,0
233,1,494,0,0,0.000304262146237184
233,2,492,0,0,0.000916489395666359
233,3,4,0,0,0
233,4,3,0,0,0
233,5,0,0,0,0
233,6,2,0,0,0
233,7,0,0,0,0
233,8,0,0,0,0
233,9,0,0,0,0
234,1,496,0,0,0.000303032786585156
234,2,491,0,0,0.000918363522190766
234,3,4,0,0,0
234,4,2,0,0,0
234,5,0,0,0,0
234,6,2,0,0,0
234,7,0,0,0,0
234,8,0,0,0,0
234,9,0,0,0,0
235,1,496,0,0,0.00030303030803747
235,2,493,0,0,0.000914641710998358
235,3,4,0,0,0
235,4,2,0,0,0
235,5,0,0,0,0
235,6,0,0,0,0
235,7,0,0,0,0
235,8,0,0,0,0
235,9,0,0,0,0
236,1,497,0,0,0.0003024205841208
236,2,493,0,0,0.000914634161685595
236,3,4,0,0,0
236,4,1,0,0,0
236,5,0,0,0,0
236,6,0,0,0,0
236,7,0,0,0,0
236,8,0,0,0,0
236,9,0,0,0,0
237,1,498,0,0,0.000301812089526347
237,2,493,0,0,0.000914634146372588
237,3,2,0,0,0
237,4,1,0,0,0
237,5,0,0,0,0
237,6,1,0,0,0
237,7,0,0,0,0
237,8,0,0,0,0
237,9,0,0,0,0
238,1,495,0,0,0.000303640024423286
238,2,492,0,0,0.000916493158834091
238,3,4,0,0,0
238,4,1,0,0,0
238,5,0,0,0,0
238,6,3,0,0,0
238,7,0,0,0,0
238,8,0,0,0,0
238,9,0,0,0,0
239,1,495,0,0,0.000303643717221057
239,2,491,0,0,0.000918363529855059
239,3,4,0,0,0
239,4,1,0,0,0
239,5,0,0,0,0
239,6,3,0,0,0
239,7,0,0,0,0
239,8,1,0,0,0
239,9,0,0,0,0
240,1,496,0,0,0.000303031539752462
240,2,494,0,0,0.000912790209574605
240,3,2,0,0,0
240,4,0,0,0,0
240,5,0,0,0,0
240,6,2,0,0,0
240,7,0,0,0,0
240,8,1,0,0,0
240,9,0,0,0,0
241,1,496,0,0,0.000303030305523694
241,2,494,0,0,0.000912778927549746
241,3,1,0,0,0
241,4,1,0,0,0
241,5,0,0,0,0
241,6,2,0,0,0
241,7,0,0,0,0
241,8,1,0,0,0
241,9,0,0,0,0
242,1,496,0,0,0.00030303030303533
242,2,493,0,0,0.000914630383220182
242,3,3,0,0,0
242,4,1,0,0,0
242,5,0,0,0,0
242,6,1,0,0,0
242,7,0,0,0,0
242,8,1,0,0,0
242,9,0,0,0,0
243,1,495,0,0,0.000303642485460677
243,2,491,0,0,0.000918359736014705
243,3,5,0,0,0
243,4,2,0,0,0
243,5,0,0,0,0
243,6,1,0,0,0
243,7,0,0,0,0
243,8,1,0,0,0
243,9,0,0,0,0
244,1,497,0,0,0.000302421815866118
244,2,492,0,0,0.000916500731170762
244,3,3,0,0,0
244,4,1,0,0,0
244,5,0,0,0,0
244,6,1,0,0,0
244,7,0,0,0,0
244,8,1,0,0,0
244,9,0,0,0,0
245,1,498,0,0,0.000301812091999731
245,2,494,0,0,0.000912786438727066
245,3,1,0,0,0
245,4,1,0,0,0
245,5,0,0,0,0
245,6,0,0,0,0
245,7,0,0,0,0
245,8,1,0,0,0
245,9,0,0,0,0
246,1,497,0,0,0.000302418132981891
246,2,493,0,0,0.000914630398455836
246,3,2,0,0,0
246,4,1,0,0,0
246,5,0,0,0,0
246,6,1,0,0,0
246,7,0,0,0,0
246,8,1,0,0,0
246,9,0,0,0,0
247,1,497,0,0,0.000302419352380245
247,2,491,0,0,0.000918359736045735
247,3,4,0,0,0
247,4,1,0,0,0
247,5,0,0,0,0
247,6,1,0,0,0
247,7,0,0,0,0
247,8,1,0,0,0
247,9,0,0,0,0
248,1,497,0,0,0.000302419354833763
248,2,490,0,0,0.000920241550481726
248,3,4,0,0,0
248,4,1,0,0,0
248,5,1,0,0,0
248,6,2,0,0,0
248,7,0,0,0,0
248,8,0,0,0,0
248,9,0,0,0,0
249,1,496,0,0,0.000303029071279907
249,2,493,0,0,0.000914645520386373
249,3,3,0,0,0
249,4,0,0,0,0
249,5,1,0,0,0
249,6,2,0,0,0
249,7,0,0,0,0
249,8,0,0,0,0
249,9,0,0,0,0
250,1,494,0,0,0.000304257143868988
250,2,493,0,0,0.000914634169412548
250,3,4,0,0,0
250,4,0,0,0,0
250,5,1,0,0,0
250,6,3,0,0,0
250,7,0,0,0,0
250,8,0,0,0,0
250,9,0,0,0,0
251,1,495,0,0,0.000303644963927008
251,2,494,0,0,0.000912782660261969
251,3,3,0,0,0
251,4,0,0,0,0
251,5,1,0,0,0
251,6,2,0,0,0
251,7,0,0,0,0
251,8,0,0,0,0
251,9,0,0,0,0
252,1,496,0,0,0.000303031542265982
252,2,495,0,0,0.000910934914465176
252,3,1,0,0,0
252,4,0,0,0,0
252,5,1,0,0,0
252,6,2,0,0,0
252,7,0,0,0,0
252,8,0,0,0,0
252,9,0,0,0,0
253,1,495,0,0,0.000303642487964174
253,2,496,0,0,0.00090909462684368
253,3,2,0,0,0
253,4,0,0,0,0
253,5,0,0,0,0
253,6,2,0,0,0
253,7,0,0,0,0
253,8,0,0,0,0
253,9,0,0,0,0
254,1,498,0,0,0.000301814543148522
254,2,496,0,0,0.000909090916586378
254,3,1,0,0,0
254,4,0,0,0,0
254,5,0,0,0,0
254,6,0,0,0,0
254,7,0,0,0,0
254,8,0,0,0,0
254,9,0,0,0,0
255,1,496,0,0,0.000303027851901509
255,2,494,0,0,0.000912771439102402
255,3,4,0,0,0
255,4,0,0,0,0
255,5,0,0,0,0
255,6,1,0,0,0
255,7,0,0,0,0
255,8,0,0,0,0
255,9,0,0,0,0
256,1,497,0,0,0.000302420579178876
256,2,494,0,0,0.000912778889552839
256,3,3,0,0,0
256,4,0,0,0,0
256,5,0,0,0,0
256,6,1,0,0,0
256,7,0,0,0,0
256,8,0,0,0,0
256,9,0,0,0,0
257,1,498,0,0,0.000301812089516423
257,2,495,0,0,0.000910934906847581
257,3,2,0,0,0
257,4,0,0,0,0
257,5,0,0,0,0
257,6,0,0,0,0
257,7,0,0,0,0
257,8,0,0,0,0
257,9,0,0,0,0
258,1,499,0,0,0.000301206036251536
258,2,493,0,0,0.000914626642813078
258,3,1,0,0,0
258,4,1,0,0,0
258,5,0,0,0,0
258,6,1,0,0,0
258,7,0,0,0,0
258,8,0,0,0,0
258,9,0,0,0,0
259,1,498,0,0,0.000301809650675204
259,2,493,0,0,0.000914634131121325
259,3,2,0,0,0
259,4,1,0,0,0
259,5,0,0,0,0
259,6,1,0,0,0
259,7,0,0,0,0
259,8,0,0,0,0
259,9,0,0,0,0
260,1,498,0,0,0.00030181086275236
260,2,494,0,0,0.000912782660184456
260,3,2,0,0,0
260,4,0,0,0,0
260,5,0,0,0,0
260,6,1,0,0,0
260,7,0,0,0,0
260,8,0,0,0,0
260,9,0,0,0,0
261,1,498,0,0,0.00030181086518625
261,2,494,0,0,0.00091277891226758
261,3,2,0,0,0
261,4,0,0,0,0
261,5,0,0,0,0
261,6,1,0,0,0
261,7,0,0,0,0
261,8,0,0,0,0
261,9,0,0,0,0
262,1,497,0,0,0.000302418130513453
262,2,495,0,0,0.00091093490689347
262,3,1,0,0,0
262,4,0,0,0,0
262,5,0,0,0,0
262,6,2,0,0,0
262,7,0,0,0,0
262,8,0,0,0,0
262,9,0,0,0,0
263,1,495,0,0,0.000303641248748512
263,2,494,0,0,0.000912775171876303
263,3,4,0,0,0
263,4,0,0,0,0
263,5,0,0,0,0
263,6,2,0,0,0
263,7,0,0,0,0
263,8,0,0,0,0
263,9,0,0,0,0
264,1,497,0,0,0.000302421813377764
264,2,493,0,0,0.000914630375602183
264,3,4,0,0,0
264,4,0,0,0,0
264,5,0,0,0,0
264,6,1,0,0,0
264,7,0,0,0,0
264,8,0,0,0,0
264,9,0,0,0,0
265,1,497,0,0,0.000302419359785468
265,2,491,0,0,0.00091835973599919
265,3,4,0,0,0
265,4,0,0,0,0
265,5,0,0,0,0
265,6,3,0,0,0
265,7,0,0,0,0
265,8,0,0,0,0
265,9,0,0,0,0
266,1,499,0,0,0.000301207253226023
266,2,491,0,0,0.00091836733143788
266,3,4,0,0,0
266,4,0,0,0,0
266,5,0,0,0,0
266,6,1,0,0,0
266,7,0,0,0,0
266,8,0,0,0,0
266,9,0,0,0,0
267,1,499,0,0,0.000301204824154762
267,2,493,0,0,0.000914641718725026
267,3,2,0,0,0
267,4,0,0,0,0
267,5,0,0,0,0
267,6,1,0,0,0
267,7,0,0,0,0
267,8,0,0,0,0
267,9,0,0,0,0
268,1,497,0,0,0.000302416911115
268,2,495,0,0,0.000910938670138838
268,3,1,0,0,0
268,4,0,0,0,0
268,5,0,0,0,0
268,6,2,0,0,0
268,7,0,0,0,0
268,8,0,0,0,0
268,9,0,0,0,0
269,1,493,0,0,0.000304873056614838
269,2,493,0,0,0.000914626650446529
269,3,4,0,0,0
269,4,0,0,0,0
269,5,0,0,0,0
269,6,5,0,0,0
269,7,0,0,0,0
269,8,0,0,0,0
269,9,0,0,0,0
270,1,493,0,0,0.000304878038654391
270,2,493,0,0,0.000914634131136808
270,3,5,0,0,0
270,4,0,0,0,0
270,5,0,0,0,0
270,6,3,0,0,0
270,7,0,0,0,0
270,8,1,0,0,0
270,9,0,0,0,0
271,1,491,0,0,0.000306119914539011
271,2,491,0,0,0.000918359743647937
271,3,6,0,0,0
271,4,0,0,0,0
271,5,1,0,0,0
271,6,5,0,0,0
271,7,0,0,0,0
271,8,1,0,0,0
271,9,0,0,0,0
272,1,491,0,0,0.000306122443817798
272,2,492,0,0,0.000916500731186276
272,3,4,0,0,0
272,4,1,0,0,0
272,5,1,0,0,0
272,6,5,0,0,0
272,7,0,0,0,0
272,8,1,0,0,0
272,9,0,0,0,0
273,1,491,0,0,0.000306122448969079
273,2,493,0,0,0.000914637932517619
273,3,5,0,0,0
273,4,0,0,0,0
273,5,1,0,0,0
273,6,4,0,0,0
273,7,0,0,0,0
273,8,1,0,0,0
273,9,0,0,0,0
274,1,494,0,0,0.000304263405767144
274,2,492,0,0,0.000916493166529507
274,3,4,0,0,0
274,4,0,0,0,0
274,5,1,0,0,0
274,6,3,0,0,0
274,7,0,0,0,0
274,8,1,0,0,0
274,9,0,0,0,0
275,1,495,0,0,0.000303644976577307
275,2,492,0,0,0.000916496937330344
275,3,4,0,0,0
275,4,1,0,0,0
275,5,1,0,0,0
275,6,2,0,0,0
275,7,0,0,0,0
275,8,0,0,0,0
275,9,0,0,0,0
276,1,491,0,0,0.000306117403210952
276,2,493,0,0,0.000914637924822171
276,3,4,0,0,0
276,4,1,0,0,0
276,5,1,0,0,0
276,6,5,0,0,0
276,7,0,0,0,0
276,8,0,0,0,0
276,9,0,0,0,0
277,1,492,0,0,0.000305500238624412
277,2,494,0,0,0.00121642639256037
277,3,3,0,0,0
277,4,1,0,0,0
277,5,1,0,0,0
277,6,4,0,0,0
277,7,0,0,0,0
277,8,0,0,0,0
277,9,0,0,0,0
278,1,492,0,0,0.000305498984224846
278,2,496,0,0,0.00121212989192048
278,3,2,0,0,0
278,4,0,0,0,0
278,5,1,0,0,0
278,6,4,0,0,0
278,7,0,0,0,0
278,8,0,0,0,0
278,9,0,0,0,0
279,1,492,0,0,0.000305498981675254
279,2,496,0,0,0.00121212122962081
279,3,2,0,0,0
279,4,0,0,0,0
279,5,1,0,0,0
279,6,4,0,0,0
279,7,0,0,0,0
279,8,0,0,0,0
279,9,0,0,0,0
280,1,495,0,0,0.000303647472690253
280,2,496,0,0,0.00121212121215649
280,3,0,0,0,0
280,4,0,0,0,0
280,5,1,0,0,0
280,6,3,0,0,0
280,7,0,0,0,0
280,8,0,0,0,0
280,9,0,0,0,0
281,1,494,0,0,0.000304258395693705
281,2,496,0,0,0.00121212121212128
281,3,0,0,0,0
281,4,0,0,0,0
281,5,1,0,0,0
281,6,4,0,0,0
281,7,0,0,0,0
281,8,0,0,0,0
281,9,0,0,0,0
282,1,495,0,0,0.000303644966455947
282,2,495,0,0,0.00121456994184267
282,3,0,0,0,0
282,4,0,0,0,0
282,5,1,0,0,0
282,6,4,0,0,0
282,7,0,0,0,0
282,8,0,0,0,0
282,9,0,0,0,0
283,1,492,0,0,0.000305495213346455
283,2,493,0,0,0.00121950217026743
283,3,4,0,0,0
283,4,1,0,0,0
283,5,1,0,0,0
283,6,4,0,0,0
283,7,0,0,0,0
283,8,0,0,0,0
283,9,0,0,0,0
284,1,494,0,0,0.000304262136059406
284,2,495,0,0,0.00121458485286923
284,3,4,0,0,0
284,4,0,0,0,0
284,5,1,0,0,0
284,6,1,0,0,0
284,7,0,0,0,0
284,8,0,0,0,0
284,9,0,0,0,0
285,1,496,0,0,0.000303032786564636
285,2,494,0,0,0.00121703357257666
285,3,3,0,0,0
285,4,0,0,0,0
285,5,0,0,0,0
285,6,2,0,0,0
285,7,0,0,0,0
285,8,0,0,0,0
285,9,0,0,0,0
286,1,497,0,0,0.000302420589107776
286,2,494,0,0,0.00121703852949914
286,3,3,0,0,0
286,4,0,0,0,0
286,5,0,0,0,0
286,6,1,0,0,0
286,7,0,0,0,0
286,8,0,0,0,0
286,9,0,0,0,0
287,1,495,0,0,0.000303641253715369
287,2,494,0,0,0.0012170385395334
287,3,3,0,0,0
287,4,1,0,0,0
287,5,0,0,0,0
287,6,2,0,0,0
287,7,0,0,0,0
287,8,0,0,0,0
287,9,0,0,0,0
288,1,495,0,0,0.000303643719704476
288,2,493,0,0,0.00121950717756498
288,3,5,0,0,0
288,4,0,0,0,0
288,5,0,0,0,0
288,6,2,0,0,0
288,7,0,0,0,0
288,8,0,0,0,0
288,9,0,0,0,0
289,1,495,0,0,0.000303643724686272
289,2,491,0,0,0.00122447964801948
289,3,5,0,0,0
289,4,1,0,0,0
289,5,0,0,0,0
289,6,2,0,0,0
289,7,0,0,0,0
289,8,1,0,0,0
289,9,0,0,0,0
290,1,495,0,0,0.000303643724696336
290,2,489,0,0,0.00122949791339063
290,3,6,0,0,0
290,4,1,0,0,0
290,5,1,0,0,0
290,6,2,0,0,0
290,7,0,0,0,0
290,8,1,0,0,0
290,9,0,0,0,0
291,1,496,0,0,0.000303031539767533
291,2,491,0,0,0.00122449999575029
291,3,3,0,0,0
291,4,1,0,0,0
291,5,1,0,0,0
291,6,2,0,0,0
291,7,0,0,0,0
291,8,1,0,0,0
291,9,0,0,0,0
292,1,496,0,0,0.000303030305523725
292,2,492,0,0,0.00122200101625152
292,3,3,0,0,0
292,4,1,0,0,0
292,5,0,0,0,0
292,6,2,0,0,0
292,7,0,0,0,0
292,8,1,0,0,0
292,9,0,0,0,0
293,1,497,0,0,0.000302420584115742
293,2,491,0,0,0.00122448472712068
293,3,3,0,0,0
293,4,1,0,0,0
293,5,0,0,0,0
293,6,2,0,0,0
293,7,0,0,0,0
293,8,1,0,0,0
293,9,0,0,0,0
294,1,496,0,0,0.000303029073758298
294,2,490,0,0,0.00122698874434106
294,3,5,0,0,0
294,4,1,0,0,0
294,5,0,0,0,0
294,6,2,0,0,0
294,7,0,0,0,0
294,8,1,0,0,0
294,9,0,0,0,0
295,1,495,0,0,0.000303642482977289
295,2,489,0,0,0.00122950304446696
295,3,7,0,0,0
295,4,1,0,0,0
295,5,0,0,0,0
295,6,2,0,0,0
295,7,0,0,0,0
295,8,1,0,0,0
295,9,0,0,0,0
296,1,496,0,0,0.000303031537264067
296,2,490,0,0,0.00122699898580503
296,3,5,0,0,0
296,4,1,0,0,0
296,5,0,0,0,0
296,6,2,0,0,0
296,7,0,0,0,0
296,8,1,0,0,0
296,9,0,0,0,0
297,1,496,0,0,0.000303030305518678
297,2,490,0,0,0.00153311632446083
297,3,3,0,0,0
297,4,2,0,0,0
297,5,0,0,0,0
297,6,3,0,0,0
297,7,0,0,0,0
297,8,1,0,0,0
297,9,0,0,0,0
298,1,495,0,0,0.000303642485465694
298,2,490,0,0,0.00153374105372339
298,3,4,0,0,0
298,4,2,0,0,0
298,5,0,0,0,0
298,6,3,0,0,0
298,7,0,0,0,0
298,8,1,0,0,0
298,9,0,0,0,0
299,1,494,0,0,0.000304258385598109
299,2,492,0,0,0.00152750760376773
299,3,4,0,0,0
299,4,2,0,0,0
299,5,0,0,0,0
299,6,2,0,0,0
299,7,0,0,0,0
299,8,1,0,0,0
299,9,0,0,0,0
300,1,494,0,0,0.00030425963235951
300,2,491,0,0,0.00153060592179993
300,3,4,0,0,0
300,4,2,0,0,0
300,5,0,0,0,0
300,6,3,0,0,0
300,7,0,0,0,0
300,8,1,0,0,0
300,9,0,0,0,0
301,1,495,0,0,0.000303644968954262
301,2,492,0,0,0.00152750123154837
301,3,4,0,0,0
301,4,2,0,0,0
301,5,0,0,0,0
301,6,2,0,0,0
301,7,0,0,0,0
301,8,0,0,0,0
301,9,0,0,0,0
302,1,495,0,0,0.000303643727210009
302,2,494,0,0,0.00152131073123795
302,3,4,0,0,0
302,4,1,0,0,0
302,5,0,0,0,0
302,6,1,0,0,0
302,7,0,0,0,0
302,8,0,0,0,0
302,9,0,0,0,0
303,1,495,0,0,0.000303643724701434
303,2,493,0,0,0.00152438399742645
303,3,4,0,0,0
303,4,1,0,0,0
303,5,0,0,0,0
303,6,2,0,0,0
303,7,0,0,0,0
303,8,0,0,0,0
303,9,0,0,0,0
304,1,494,0,0,0.000304258388106683
304,2,492,0,0,0.00152748858536062
304,3,4,0,0,0
304,4,1,0,0,0
304,5,1,0,0,0
304,6,3,0,0,0
304,7,0,0,0,0
304,8,0,0,0,0
304,9,0,0,0,0
305,1,496,0,0,0.00030303277900828
305,2,490,0,0,0.00153372956854155
305,3,4,0,0,0
305,4,2,0,0,0
305,5,1,0,0,0
305,6,2,0,0,0
305,7,0,0,0,0
305,8,0,0,0,0
305,9,0,0,0,0
306,1,496,0,0,0.000303030308022194
306,2,489,0,0,0.0015368787925737
306,3,6,0,0,0
306,4,2,0,0,0
306,5,0,0,0,0
306,6,2,0,0,0
306,7,0,0,0,0
306,8,0,0,0,0
306,9,0,0,0,0
307,1,498,0,0,0.00030181331387153
307,2,489,0,0,0.00153688523270465
307,3,5,0,0,0
307,4,2,0,0,0
307,5,0,0,0,0
307,6,1,0,0,0
307,7,0,0,0,0
307,8,0,0,0,0
307,9,0,0,0,0
308,1,498,0,0,0.000301810870108176
308,2,493,0,0,0.00182867522359575
308,3,3,0,0,0
308,4,1,0,0,0
308,5,0,0,0,0
308,6,0,0,0,0
308,7,0,0,0,0
308,8,0,0,0,0
308,9,0,0,0,0
309,1,496,0,0,0.000303027844496186
309,2,493,0,0,0.00182926708970303
309,3,4,0,0,0
309,4,2,0,0,0
309,5,0,0,0,0
309,6,0,0,0,0
309,7,0,0,0,0
309,8,0,0,0,0
309,9,0,0,0,0
310,1,496,0,0,0.000303030298073581
310,2,493,0,0,0.00182926829024281
310,3,5,0,0,0
310,4,1,0,0,0
310,5,0,0,0,0
310,6,0,0,0,0
310,7,0,0,0,0
310,8,0,0,0,0
310,9,0,0,0,0
311,1,497,0,0,0.000302420584100752
311,2,492,0,0,0.0018329863176631
311,3,5,0,0,0
311,4,1,0,0,0
311,5,0,0,0,0
311,6,0,0,0,0
311,7,0,0,0,0
311,8,0,0,0,0
311,9,0,0,0,0
312,1,497,0,0,6.08492120927066e-07
312,2,493,0,0,0.00182927583431575
312,3,4,0,0,0
312,4,0,0,0,0
312,5,0,0,0,0
312,6,1,0,0,0
312,7,0,0,0,0
312,8,0,0,0,0
312,9,0,0,0,0
313,1,498,0,0,1.22187172876921e-09
313,2,493,0,0,0.00182926830798036
313,3,2,0,0,0
313,4,1,0,0,0
313,5,0,0,0,0
313,6,1,0,0,0
313,7,0,0,0,0
313,8,0,0,0,0
313,9,0,0,0,0
314,1,498,0,0,2.45355768829158e-12
314,2,490,0,0,0.00184046789450608
314,3,5,0,0,0
314,4,1,0,0,0
314,5,0,0,0,0
314,6,1,0,0,0
314,7,0,0,0,0
314,8,0,0,0,0
