time,state,patch1,patch2,patch3,patch4,patch5,patch6,patch7,patch8,patch9
401,Y,1.23988485167446e-05,1.83177858875767,0,0,0,0,0,0,0
401,Z,1.23988485167427e-05,0.526533682605287,5.68356189052743e-19,1.48379410271645e-18,7.79638119413913e-19,5.68356189052743e-19,1.48379410271645e-18,7.79638119413913e-19,5.68356189052743e-19
402,M,196.414773316712,190.759725662432,0,0,0,0,0,0,0
402,Y,1.11589636650702e-05,1.83464932647237,0,0,0,0,0,0,0
402,Z,1.11589636650684e-05,0.535819100506038,5.11520570147468e-19,1.3354146924448e-18,7.01674307472522e-19,5.11520570147468e-19,1.3354146924448e-18,7.01674307472522e-19,5.11520570147468e-19
403,M,194.773295985041,195.083753096189,0,0,0,0,0,0,0
403,Y,1.00430672985631e-05,1.84186967408184,0,0,0,0,0,0,0
403,Z,1.00430672985616e-05,0.547272815561436,4.60368513132722e-19,1.20187322320032e-18,6.3150687672527e-19,4.60368513132722e-19,1.20187322320032e-18,6.3150687672527e-19,4.60368513132722e-19
404,M,193.295966386537,193.57537778657,0,0,0,0,0,0,0
404,Y,9.03876056870683e-06,1.8311412594676,0,0,0,0,0,0,0
404,Z,9.0387605687054e-06,0.559158854094414,4.14331661819449e-19,1.08168590088029e-18,5.68356189052743e-19,4.14331661819449e-19,1.08168590088029e-18,5.68356189052743e-19,4.14331661819449e-19
405,M,185.666369747883,188.617840007913,0,0,0,0,0,0,0
405,Y,8.13488451183615e-06,1.81766948759867,0,0,0,0,0,0,0
405,Z,8.13488451183486e-06,0.566448761914887,3.72898495637504e-19,9.7351731079226e-19,5.11520570147468e-19,3.72898495637504e-19,9.7351731079226e-19,5.11520570147468e-19,3.72898495637504e-19
406,M,189.599732773095,185.056056007121,0,0,0,0,0,0,0
406,Y,7.32139606065253e-06,1.8023255063796,0,0,0,0,0,0,0
406,Z,7.32139606065138e-06,0.567878757200983,3.35608646073754e-19,8.76165579713034e-19,4.60368513132722e-19,3.35608646073754e-19,8.76165579713034e-19,4.60368513132722e-19,3.35608646073754e-19
407,M,185.039759495785,187.250450406409,0,0,0,0,0,0,0
407,Y,6.58925645458728e-06,1.79017786402939,0,0,0,0,0,0,0
407,Z,6.58925645458624e-06,0.569238142381987,3.02047781466379e-19,7.8854902174173e-19,4.14331661819449e-19,3.02047781466379e-19,7.8854902174173e-19,4.14331661819449e-19,3.02047781466379e-19
408,M,193.535783546207,189.225405365768,0,0,0,0,0,0,0
408,Y,5.93033080912855e-06,1.78069859865642,0,0,0,0,0,0,0
408,Z,5.93033080912761e-06,0.571940279097817,2.71843003319741e-19,7.09694119567557e-19,3.72898495637504e-19,2.71843003319741e-19,7.09694119567557e-19,3.72898495637504e-19,2.71843003319741e-19
409,M,191.282205191586,185.602864829192,0,0,0,0,0,0,0
409,Y,5.3372977282157e-06,1.76923802455628,0,0,0,0,0,0,0
409,Z,5.33729772821485e-06,0.57368668782366,2.44658702987767e-19,6.38724707610802e-19,3.35608646073754e-19,2.44658702987767e-19,6.38724707610802e-19,3.35608646073754e-19,2.44658702987767e-19
410,M,187.453984672428,184.142578346272,0,0,0,0,0,0,0
410,Y,4.80356795539413e-06,1.75727664927989,0,0,0,0,0,0,0
410,Z,4.80356795539337e-06,0.574025903345619,2.2019283268899e-19,5.74852236849721e-19,3.02047781466379e-19,2.2019283268899e-19,5.74852236849721e-19,3.02047781466379e-19,2.2019283268899e-19
411,M,184.008586205185,187.328320511645,0,0,0,0,0,0,0
411,Y,4.32321115985472e-06,1.74939926306026,0,0,0,0,0,0,0
411,Z,4.32321115985403e-06,0.574449183195942,1.98173549420091e-19,5.17367013164749e-19,2.71843003319741e-19,1.98173549420091e-19,5.17367013164749e-19,2.71843003319741e-19,1.98173549420091e-19
412,M,186.307727584666,191.095488460481,0,0,0,0,0,0,0
412,Y,3.89089004386924e-06,1.74572022615797,0,0,0,0,0,0,0
412,Z,3.89089004386863e-06,0.574831530842945,1.78356194478082e-19,4.65630311848274e-19,2.44658702987767e-19,1.78356194478082e-19,4.65630311848274e-19,2.44658702987767e-19,1.78356194478082e-19
413,M,185.6769548262,183.685939614433,0,0,0,0,0,0,0
413,Y,3.50180103948232e-06,1.72170025803472,0,0,0,0,0,0,0
413,Z,3.50180103948176e-06,0.575732398756412,1.60520575030274e-19,4.19067280663447e-19,2.2019283268899e-19,1.60520575030274e-19,4.19067280663447e-19,2.2019283268899e-19,1.60520575030274e-19
414,M,186.00925934358,196.817345652989,0,0,0,0,0,0,0
414,Y,3.15162093553409e-06,1.71027037572579,0,0,0,0,0,0,0
414,Z,3.15162093553359e-06,0.577998220343717,1.44468517527246e-19,3.77160552597102e-19,1.98173549420091e-19,1.44468517527246e-19,3.77160552597102e-19,1.98173549420091e-19,1.44468517527246e-19
415,M,185.408333409222,191.53561108769,0,0,0,0,0,0,0
415,Y,2.83645884198068e-06,1.69532619188401,0,0,0,0,0,0,0
415,Z,2.83645884198023e-06,0.574631530158522,1.30021665774522e-19,3.39444497337392e-19,1.78356194478082e-19,1.30021665774522e-19,3.39444497337392e-19,1.78356194478082e-19,1.30021665774522e-19
416,M,183.9675000683,186.782049978921,0,0,0,0,0,0,0
416,Y,2.55281295778261e-06,1.6782904746751,0,0,0,0,0,0,0
416,Z,2.55281295778221e-06,0.570403945397943,1.1701949919707e-19,3.05500047603653e-19,1.60520575030274e-19,1.1701949919707e-19,3.05500047603653e-19,1.60520575030274e-19,1.1701949919707e-19
417,M,177.27075006147,177.103844981029,0,0,0,0,0,0,0
417,Y,2.29753166200435e-06,1.65529854728853,0,0,0,0,0,0,0
417,Z,2.29753166200399e-06,0.565588841505193,1.05317549277363e-19,2.74950042843288e-19,1.44468517527246e-19,1.05317549277363e-19,2.74950042843288e-19,1.44468517527246e-19,1.05317549277363e-19
418,M,172.143675055323,174.693460482926,0,0,0,0,0,0,0
418,Y,2.06777849580392e-06,1.63234549007014,0,0,0,0,0,0,0
418,Z,2.06777849580359e-06,0.561776782618187,9.47857943496264e-20,2.47455038558959e-19,1.30021665774522e-19,9.47857943496264e-20,2.47455038558959e-19,1.30021665774522e-19,9.47857943496264e-20
419,M,170.22930754979,180.624114434634,0,0,0,0,0,0,0
419,Y,1.86100064622352e-06,1.61718681107985,0,0,0,0,0,0,0
419,Z,1.86100064622323e-06,0.558802088700998,8.53072149146637e-20,2.22709534703063e-19,1.1701949919707e-19,8.53072149146637e-20,2.22709534703063e-19,1.1701949919707e-19,8.53072149146637e-20
420,M,159.506376794811,183.26170299117,0,0,0,0,0,0,0
420,Y,1.67490058160117e-06,1.6060432162873,0,0,0,0,0,0,0
420,Z,1.67490058160091e-06,0.555205639111102,7.67764934231973e-20,2.00438581232757e-19,1.05317549277363e-19,7.67764934231973e-20,2.00438581232757e-19,1.05317549277363e-19,7.67764934231973e-20
421,M,163.35573911533,186.535532692053,0,0,0,0,0,0,0
421,Y,1.50741052344105e-06,1.59842215906459,0,0,0,0,0,0,0
421,Z,1.50741052344082e-06,0.551452032805561,6.90988440808776e-20,1.80394723109481e-19,9.47857943496264e-20,6.90988440808776e-20,1.80394723109481e-19,9.47857943496264e-20,6.90988440808776e-20
422,M,162.320165203797,190.381979422848,0,0,0,0,0,0,0
422,Y,1.35666947109695e-06,1.59538617003343,0,0,0,0,0,0,0
422,Z,1.35666947109673e-06,0.548980025540348,6.21889596727898e-20,1.62355250798533e-19,8.53072149146637e-20,6.21889596727898e-20,1.62355250798533e-19,8.53072149146637e-20,6.21889596727898e-20
423,M,164.088148683418,192.043781480563,0,0,0,0,0,0,0
423,Y,1.22100252398725e-06,1.59403651189136,0,0,0,0,0,0,0
423,Z,1.22100252398706e-06,0.547825504777002,5.59700637055109e-20,1.4611972571868e-19,7.67764934231973e-20,5.59700637055109e-20,1.4611972571868e-19,7.67764934231973e-20,5.59700637055109e-20
424,M,168.379333815076,190.839403332507,0,0,0,0,0,0,0
424,Y,1.09890227158853e-06,1.59214540675327,0,0,0,0,0,0,0
424,Z,1.09890227158835e-06,0.540287784262184,5.03730573349598e-20,1.31507753146812e-19,6.90988440808776e-20,5.03730573349598e-20,1.31507753146812e-19,6.90988440808776e-20,5.03730573349598e-20
425,M,163.241400433568,193.355462999256,0,0,0,0,0,0,0
425,Y,9.89012044429676e-07,1.59188644133841,0,0,0,0,0,0,0
425,Z,9.89012044429519e-07,0.53670096608158,4.53357516014638e-20,1.1835697783213e-19,6.21889596727898e-20,4.53357516014638e-20,1.1835697783213e-19,6.21889596727898e-20,4.53357516014638e-20
426,M,165.817260390211,192.919916699331,0,0,0,0,0,0,0
426,Y,8.90110839986708e-07,1.59096850737179,0,0,0,0,0,0,0
426,Z,8.90110839986567e-07,0.532011322842113,4.08021764413174e-20,1.06521280048917e-19,5.59700637055109e-20,4.08021764413174e-20,1.06521280048917e-19,5.59700637055109e-20,4.08021764413174e-20
427,M,163.63553435119,197.927925029398,0,0,0,0,0,0,0
427,Y,8.01099755988038e-07,1.59329536574083,0,0,0,0,0,0,0
427,Z,8.01099755987911e-07,0.526665334269962,3.67219587971857e-20,9.58691520440257e-20,5.03730573349598e-20,3.67219587971857e-20,9.58691520440257e-20,5.03730573349598e-20,3.67219587971857e-20
428,M,172.471980916071,201.535132526458,0,0,0,0,0,0,0
428,Y,7.20989780389234e-07,1.59834914467786,0,0,0,0,0,0,0
428,Z,7.2098978038912e-07,0.519450223831524,3.30497629174671e-20,8.62822368396231e-20,4.53357516014638e-20,3.30497629174671e-20,8.62822368396231e-20,4.53357516014638e-20,3.30497629174671e-20
429,M,167.824782824464,198.481619273812,0,0,0,0,0,0,0
429,Y,6.4889080235031e-07,1.60005832850777,0,0,0,0,0,0,0
429,Z,6.48890802350208e-07,0.512247311263733,2.97447866257204e-20,7.76540131556608e-20,4.08021764413174e-20,2.97447866257204e-20,7.76540131556608e-20,4.08021764413174e-20,2.97447866257204e-20
430,M,169.942304542018,208.333457346431,0,0,0,0,0,0,0
430,Y,5.84001722115279e-07,1.61001494251247,0,0,0,0,0,0,0
430,Z,5.84001722115187e-07,0.507490357173854,2.67703079631484e-20,6.98886118400947e-20,3.67219587971857e-20,2.67703079631484e-20,6.98886118400947e-20,3.67219587971857e-20,2.67703079631484e-20
431,M,166.448074087816,207.300111611788,0,0,0,0,0,0,0
431,Y,5.25601549903752e-07,1.61880775913639,0,0,0,0,0,0,0
431,Z,5.25601549903668e-07,0.503993379049419,2.40932771668335e-20,6.28997506560853e-20,3.30497629174671e-20,2.40932771668335e-20,6.28997506560853e-20,3.30497629174671e-20,2.40932771668335e-20
432,M,168.703266679034,201.870100450609,0,0,0,0,0,0,0
432,Y,4.73041394913376e-07,1.62156796327327,0,0,0,0,0,0,0
432,Z,4.73041394913301e-07,0.501601810539524,2.16839494501502e-20,5.66097755904767e-20,2.97447866257204e-20,2.16839494501502e-20,5.66097755904767e-20,2.97447866257204e-20,2.16839494501502e-20
433,M,166.232940011131,207.783090405548,0,0,0,0,0,0,0
433,Y,4.25737255422039e-07,1.62890628151704,0,0,0,0,0,0,0
433,Z,4.25737255421971e-07,0.500649085011934,1.95155545051352e-20,5.09487980314291e-20,2.67703079631484e-20,1.95155545051352e-20,5.09487980314291e-20,2.67703079631484e-20,1.95155545051352e-20
434,M,174.809646010018,202.304781364993,0,0,0,0,0,0,0
434,Y,3.83163529879835e-07,1.63133956688599,0,0,0,0,0,0,0
434,Z,3.83163529879774e-07,0.500225547985853,1.75639990546216e-20,4.58539182282862e-20,2.40932771668335e-20,1.75639990546216e-20,4.58539182282862e-20,2.40932771668335e-20,1.75639990546216e-20
435,M,171.728681409016,203.674303228494,0,0,0,0,0,0,0
435,Y,3.44847176891851e-07,1.65201266914942,0,0,0,0,0,0,0
435,Z,3.44847176891797e-07,0.4996320991552,1.58075991491595e-20,4.12685264054575e-20,2.16839494501502e-20,1.58075991491595e-20,4.12685264054575e-20,2.16839494501502e-20,1.58075991491595e-20
436,M,174.355813268114,205.806872905645,0,0,0,0,0,0,0
436,Y,3.10362459202666e-07,1.70494954201507,0,0,0,0,0,0,0
436,Z,3.10362459202617e-07,0.499550833063996,1.42268392342435e-20,3.71416737649118e-20,1.95155545051352e-20,1.42268392342435e-20,3.71416737649118e-20,1.95155545051352e-20,1.42268392342435e-20
437,M,171.320231941303,205.92618561508,0,0,0,0,0,0,0
437,Y,2.793262132824e-07,1.75406856142281,0,0,0,0,0,0,0
437,Z,2.79326213282355e-07,0.499262775658759,1.28041553108192e-20,3.34275063884206e-20,1.75639990546216e-20,1.28041553108192e-20,3.34275063884206e-20,1.75639990546216e-20,1.28041553108192e-20
438,M,169.488208747173,209.633567053572,0,0,0,0,0,0,0
438,Y,2.5139359195416e-07,1.8022145721476,0,0,0,0,0,0,0
438,Z,2.5139359195412e-07,0.499992968470564,1.15237397797373e-20,3.00847557495785e-20,1.58075991491595e-20,1.15237397797373e-20,3.00847557495785e-20,1.58075991491595e-20,1.15237397797373e-20
439,M,166.939387872455,201.270210348215,0,0,0,0,0,0,0
439,Y,2.26254232758744e-07,1.83607707090811,0,0,0,0,0,0,0
439,Z,2.26254232758708e-07,0.501578897851302,1.03713658017635e-20,2.70762801746207e-20,1.42268392342435e-20,1.03713658017635e-20,2.70762801746207e-20,1.42268392342435e-20,1.03713658017635e-20
440,M,174.54544908521,199.143189313393,0,0,0,0,0,0,0
440,Y,2.03628809482869e-07,1.86295549414541,0,0,0,0,0,0,0
440,Z,2.03628809482837e-07,0.502115257847792,9.33422922158718e-21,2.43686521571586e-20,1.28041553108192e-20,9.33422922158718e-21,2.43686521571586e-20,1.28041553108192e-20,9.33422922158718e-21
441,M,180.490904176689,198.128870382054,0,0,0,0,0,0,0
441,Y,1.83265928534582e-07,1.8723351053785,0,0,0,0,0,0,0
441,Z,1.83265928534553e-07,0.505239748823644,8.40080629942847e-21,2.19317869414428e-20,1.15237397797373e-20,8.40080629942847e-21,2.19317869414428e-20,1.15237397797373e-20,8.40080629942847e-21
442,M,181.34181375902,204.415983343849,0,0,0,0,0,0,0
442,Y,1.64939335681124e-07,1.88658963061051,0,0,0,0,0,0,0
442,Z,1.64939335681098e-07,0.507999027849709,7.56072566948562e-21,1.97386082472985e-20,1.03713658017635e-20,7.56072566948562e-21,1.97386082472985e-20,1.03713658017635e-20,7.56072566948562e-21
443,M,174.007632383118,203.774385009464,0,0,0,0,0,0,0
443,Y,1.48445402113012e-07,1.89835835478065,0,0,0,0,0,0,0
443,Z,1.48445402112988e-07,0.508865209155232,6.80465310253706e-21,1.77647474225686e-20,9.33422922158718e-21,6.80465310253706e-21,1.77647474225686e-20,9.33422922158718e-21,6.80465310253706e-21
444,M,174.606869144806,200.496946508517,0,0,0,0,0,0,0
444,Y,1.33600861901711e-07,1.9044908199971,0,0,0,0,0,0,0
444,Z,1.33600861901689e-07,0.511168051177609,6.12418779228335e-21,1.59882726803118e-20,8.40080629942847e-21,6.12418779228335e-21,1.59882726803118e-20,8.40080629942847e-21,6.12418779228335e-21
445,M,174.246182230326,196.647251857666,0,0,0,0,0,0,0
445,Y,1.2024077571154e-07,1.92176800649646,0,0,0,0,0,0,0
445,Z,1.2024077571152e-07,0.511931641909695,5.51176901305502e-21,1.43894454122806e-20,7.56072566948562e-21,5.51176901305502e-21,1.43894454122806e-20,7.56072566948562e-21,5.51176901305502e-21
446,M,176.621564007293,199.482526671899,0,0,0,0,0,0,0
446,Y,1.08216698140386e-07,1.95653392393927,0,0,0,0,0,0,0
446,Z,1.08216698140368e-07,0.518419080454012,4.96059211174951e-21,1.29505008710525e-20,6.80465310253706e-21,4.96059211174951e-21,1.29505008710525e-20,6.80465310253706e-21,4.96059211174951e-21
447,M,174.259407606564,196.634274004709,0,0,0,0,0,0,0
447,Y,9.7395028326347e-08,2.00049512683735,0,0,0,0,0,0,0
447,Z,9.73950283263316e-08,0.535031232083121,4.46453290057456e-21,1.16554507839473e-20,6.12418779228335e-21,4.46453290057456e-21,1.16554507839473e-20,6.12418779228335e-21,4.46453290057456e-21
448,M,175.733466845907,191.370846604238,0,0,0,0,0,0,0
448,Y,8.76555254937123e-08,2.03404300825133,0,0,0,0,0,0,0
448,Z,8.76555254936984e-08,0.55044530084282,4.01807961051711e-21,1.04899057055526e-20,5.51176901305502e-21,4.01807961051711e-21,1.04899057055526e-20,5.51176901305502e-21,4.01807961051711e-21
449,M,173.460120161317,189.333761943814,0,0,0,0,0,0,0
449,Y,7.88899729443411e-08,2.0616897142383,0,0,0,0,0,0,0
449,Z,7.88899729443286e-08,0.565554029167722,3.6162716494654e-21,9.4409151349973e-21,4.96059211174951e-21,3.6162716494654e-21,9.4409151349973e-21,4.96059211174951e-21,3.6162716494654e-21
450,M,166.014108145185,188.400385749433,0,0,0,0,0,0,0
450,Y,7.1000975649907e-08,2.10068459446619,0,0,0,0,0,0,0
450,Z,7.10009756498957e-08,0.576180440088854,3.25464448451886e-21,8.49682362149757e-21,4.46453290057456e-21,3.25464448451886e-21,8.49682362149757e-21,4.46453290057456e-21,3.25464448451886e-21
451,M,167.412697330667,179.46034717449,0,0,0,0,0,0,0
451,Y,6.39008780849163e-08,2.10990007015143,0,0,0,0,0,0,0
451,Z,6.39008780849062e-08,0.584615174106912,2.92918003606697e-21,7.64714125934781e-21,4.01807961051711e-21,2.92918003606697e-21,7.64714125934781e-21,4.01807961051711e-21,2.92918003606697e-21
452,M,165.0714275976,185.814312457041,0,0,0,0,0,0,0
452,Y,5.75107902764247e-08,2.1255410899963,0,0,0,0,0,0,0
452,Z,5.75107902764156e-08,0.587558595499059,2.63626203246027e-21,6.88242713341303e-21,3.6162716494654e-21,2.63626203246027e-21,6.88242713341303e-21,3.6162716494654e-21,2.63626203246027e-21
453,M,171.06428483784,188.832881211337,0,0,0,0,0,0,0
453,Y,5.17597112487822e-08,2.12799490278071,0,0,0,0,0,0,0
453,Z,5.1759711248774e-08,0.592031816559098,2.37263582921425e-21,6.19418442007173e-21,3.25464448451886e-21,2.37263582921425e-21,6.19418442007173e-21,3.25464448451886e-21,2.37263582921425e-21
454,M,176.457856354056,187.049593090203,0,0,0,0,0,0,0
454,Y,4.6583740123904e-08,2.14283602000148,0,0,0,0,0,0,0
454,Z,4.65837401238966e-08,0.595724966906148,2.13537224629282e-21,5.57476597806456e-21,2.92918003606697e-21,2.13537224629282e-21,5.57476597806456e-21,2.92918003606697e-21,2.13537224629282e-21
455,M,180.41207071865,191.744633781183,0,0,0,0,0,0,0
455,Y,4.19253661115136e-08,2.16292699531879,0,0,0,0,0,0,0
455,Z,4.19253661115069e-08,0.597649399471222,1.92183502166354e-21,5.0172893802581e-21,2.63626203246027e-21,1.92183502166354e-21,5.0172893802581e-21,2.63626203246027e-21,1.92183502166354e-21
456,M,175.870863646785,190.570170403064,0,0,0,0,0,0,0
456,Y,3.77328295003622e-08,2.17859732664033,0,0,0,0,0,0,0
456,Z,3.77328295003563e-08,0.603071163665346,1.72965151949719e-21,4.51556044223229e-21,2.37263582921425e-21,1.72965151949719e-21,4.51556044223229e-21,2.37263582921425e-21,1.72965151949719e-21
457,M,178.983777282107,196.713153362758,0,0,0,0,0,0,0
457,Y,3.3959546550326e-08,2.18430147249489,0,0,0,0,0,0,0
457,Z,3.39595465503206e-08,0.61398107694169,1.55668636754747e-21,4.06400439800906e-21,2.13537224629282e-21,1.55668636754747e-21,4.06400439800906e-21,2.13537224629282e-21,1.55668636754747e-21
458,M,180.885399553896,200.441838026482,0,0,0,0,0,0,0
458,Y,3.05635918952934e-08,2.19321751759857,0,0,0,0,0,0,0
458,Z,3.05635918952886e-08,0.62777656822797,1.40101773079272e-21,3.65760395820816e-21,1.92183502166354e-21,1.40101773079272e-21,3.65760395820816e-21,1.92183502166354e-21,1.40101773079272e-21
459,M,179.896859598506,198.397654223834,0,0,0,0,0,0,0
459,Y,2.75072327057641e-08,2.19889025478326,0,0,0,0,0,0,0
459,Z,2.75072327057597e-08,0.638304248892048,1.26091595771345e-21,3.29184356238734e-21,1.72965151949719e-21,1.26091595771345e-21,3.29184356238734e-21,1.72965151949719e-21,1.26091595771345e-21
460,M,179.007173638656,197.457888801451,0,0,0,0,0,0,0
460,Y,2.47565094351877e-08,2.20381993666463,0,0,0,0,0,0,0
460,Z,2.47565094351837e-08,0.646980078177744,1.1348243619421e-21,2.96265920614861e-21,1.55668636754747e-21,1.1348243619421e-21,2.96265920614861e-21,1.55668636754747e-21,1.1348243619421e-21
461,M,179.10645627479,199.312099921306,0,0,0,0,0,0,0
461,Y,2.22808584916689e-08,2.21038591356463,0,0,0,0,0,0,0
461,Z,2.22808584916654e-08,0.659217084786516,1.02134192574789e-21,2.66639328553375e-21,1.40101773079272e-21,1.02134192574789e-21,2.66639328553375e-21,1.40101773079272e-21,1.02134192574789e-21
462,M,180.095810647311,201.880889929175,0,0,0,0,0,0,0
462,Y,2.0052772642502e-08,2.20328807824414,0,0,0,0,0,0,0
462,Z,2.00527726424988e-08,0.662108998704554,9.19207733173104e-22,2.39975395698037e-21,1.26091595771345e-21,9.19207733173104e-22,2.39975395698037e-21,1.26091595771345e-21,9.19207733173104e-22
463,M,174.68622958258,198.792800936257,0,0,0,0,0,0,0
463,Y,1.80474953782518e-08,2.19356986696604,0,0,0,0,0,0,0
463,Z,1.80474953782489e-08,0.667017316465529,8.27286959855794e-22,2.15977856128233e-21,1.1348243619421e-21,8.27286959855794e-22,2.15977856128233e-21,1.1348243619421e-21,8.27286959855794e-22
464,M,177.017606624322,196.913520842632,0,0,0,0,0,0,0
464,Y,1.62427458404266e-08,2.1675919282663,0,0,0,0,0,0,0
464,Z,1.62427458404241e-08,0.667787348918095,7.44558263870215e-22,1.9438007051541e-21,1.02134192574789e-21,7.44558263870215e-22,1.9438007051541e-21,1.02134192574789e-21,7.44558263870215e-22
465,M,181.81584596189,203.322168758369,0,0,0,0,0,0,0
465,Y,1.4618471256384e-08,2.15015433889979,0,0,0,0,0,0,0
465,Z,1.46184712563816e-08,0.672444648759787,6.70102437483193e-22,1.74942063463869e-21,9.19207733173104e-22,6.70102437483193e-22,1.74942063463869e-21,9.19207733173104e-22,6.70102437483193e-22
466,M,178.934261365701,199.189951882532,0,0,0,0,0,0,0
466,Y,1.31566241307456e-08,2.1457662451204,0,0,0,0,0,0,0
466,Z,1.31566241307435e-08,0.678749409700142,6.03092193734874e-22,1.57447857117482e-21,8.27286959855794e-22,6.03092193734874e-22,1.57447857117482e-21,8.27286959855794e-22,6.03092193734874e-22
467,M,179.940835229131,201.770956694279,0,0,0,0,0,0,0
467,Y,1.1840961717671e-08,2.14504159809457,0,0,0,0,0,0,0
467,Z,1.18409617176691e-08,0.683666925713083,5.42782974361386e-22,1.41703071405734e-21,7.44558263870215e-22,5.42782974361386e-22,1.41703071405734e-21,7.44558263870215e-22,5.42782974361386e-22
468,M,180.846751706218,212.193861024851,0,0,0,0,0,0,0
468,Y,1.06568655459039e-08,2.15600216648269,0,0,0,0,0,0,0
468,Z,1.06568655459022e-08,0.685456947123888,4.88504676925248e-22,1.27532764265161e-21,6.70102437483193e-22,4.88504676925248e-22,1.27532764265161e-21,6.70102437483193e-22,4.88504676925248e-22
469,M,177.162076535596,214.374474922366,0,0,0,0,0,0,0
469,Y,9.59117899131352e-09,2.16865924481662,0,0,0,0,0,0,0
469,Z,9.591178991312e-09,0.688254896552637,4.39654209232723e-22,1.14779487838645e-21,6.03092193734874e-22,4.39654209232723e-22,1.14779487838645e-21,6.03092193734874e-22,4.39654209232723e-22
470,M,178.345868882036,204.637027430129,0,0,0,0,0,0,0
470,Y,8.63206109218217e-09,2.16913388551676,0,0,0,0,0,0,0
470,Z,8.6320610921808e-09,0.690035061590028,3.95688788309451e-22,1.0330153905478e-21,5.42782974361386e-22,3.95688788309451e-22,1.0330153905478e-21,5.42782974361386e-22,3.95688788309451e-22
471,M,174.911281993833,198.573324687116,0,0,0,0,0,0,0
471,Y,7.76885498296395e-09,2.18016948479962,0,0,0,0,0,0,0
471,Z,7.76885498296272e-09,0.691582047999755,3.56119909478506e-22,9.29713851493021e-22,4.88504676925248e-22,3.56119909478506e-22,9.29713851493021e-22,4.88504676925248e-22,3.56119909478506e-22
472,M,182.620153794449,201.215992218405,0,0,0,0,0,0,0
472,Y,6.99196948466756e-09,2.17715897352405,0,0,0,0,0,0,0
472,Z,6.99196948466645e-09,0.693642521124656,3.20507918530655e-22,8.36742466343719e-22,4.39654209232723e-22,3.20507918530655e-22,8.36742466343719e-22,4.39654209232723e-22,3.20507918530655e-22
473,M,179.658138415005,200.894392996564,0,0,0,0,0,0,0
473,Y,6.2927725362008e-09,2.17363473631401,0,0,0,0,0,0,0
473,Z,6.2927725361998e-09,0.691415145191785,2.8845712667759e-22,7.53068219709347e-22,3.95688788309451e-22,2.8845712667759e-22,7.53068219709347e-22,3.95688788309451e-22,2.8845712667759e-22
474,M,176.992324573504,198.804953696908,0,0,0,0,0,0,0
474,Y,5.66349528258072e-09,2.16864912913321,0,0,0,0,0,0,0
474,Z,5.66349528257982e-09,0.688365467517674,2.59611414009831e-22,6.77761397738412e-22,3.56119909478506e-22,2.59611414009831e-22,6.77761397738412e-22,3.56119909478506e-22,2.59611414009831e-22
475,M,178.193092116154,194.224458327217,0,0,0,0,0,0,0
475,Y,5.09714575432265e-09,2.1588025912834,0,0,0,0,0,0,0
475,Z,5.09714575432184e-09,0.680213315089121,2.33650272608848e-22,6.09985257964571e-22,3.20507918530655e-22,2.33650272608848e-22,6.09985257964571e-22,3.20507918530655e-22,2.33650272608848e-22
476,M,178.373782904538,192.802012494495,0,0,0,0,0,0,0
476,Y,4.58743117889039e-09,2.16284647110665,0,0,0,0,0,0,0
476,Z,4.58743117888966e-09,0.674741214775643,2.10285245347963e-22,5.48986732168114e-22,2.8845712667759e-22,2.10285245347963e-22,5.48986732168114e-22,2.8845712667759e-22,2.10285245347963e-22
477,M,180.336404614085,196.921811245046,0,0,0,0,0,0,0
477,Y,4.12868806100135e-09,2.17171555072528,0,0,0,0,0,0,0
477,Z,4.12868806100069e-09,0.673364184451034,1.89256720813167e-22,4.94088058951303e-22,2.59611414009831e-22,1.89256720813167e-22,4.94088058951303e-22,2.59611414009831e-22,1.89256720813167e-22
478,M,181.202764152676,199.729630120541,0,0,0,0,0,0,0
478,Y,3.71581925490121e-09,2.21443598499299,0,0,0,0,0,0,0
478,Z,3.71581925490062e-09,0.673136782535903,1.7033104873185e-22,4.44679253056172e-22,2.33650272608848e-22,1.7033104873185e-22,4.44679253056172e-22,2.33650272608848e-22,1.7033104873185e-22
479,M,174.782487737408,192.356667108487,0,0,0,0,0,0,0
479,Y,3.34423732941109e-09,2.27499090918185,0,0,0,0,0,0,0
479,Z,3.34423732941056e-09,0.676576325035265,1.53297943858665e-22,4.00211327750555e-22,2.10285245347963e-22,1.53297943858665e-22,4.00211327750555e-22,2.10285245347963e-22,1.53297943858665e-22
480,M,175.304238963668,190.221000397638,0,0,0,0,0,0,0
480,Y,3.00981359646998e-09,2.3263097530234,0,0,0,0,0,0,0
480,Z,3.0098135964695e-09,0.680548250331994,1.37968149472798e-22,3.601901949755e-22,1.89256720813167e-22,1.37968149472798e-22,3.601901949755e-22,1.89256720813167e-22,1.37968149472798e-22
481,M,173.073815067301,185.598900357875,0,0,0,0,0,0,0
481,Y,2.70883223682298e-09,2.36613245136924,0,0,0,0,0,0,0
481,Z,2.70883223682255e-09,0.680697197613033,1.24171334525519e-22,3.2417117547795e-22,1.7033104873185e-22,1.24171334525519e-22,3.2417117547795e-22,1.7033104873185e-22,1.24171334525519e-22
482,M,170.166433560571,188.639010322087,0,0,0,0,0,0,0
482,Y,2.43794901314069e-09,2.42238268399832,0,0,0,0,0,0,0
